id;amount_answer_tokens;confidence_per_choice
('elementary_mathematics', 174);2;[0.9995397064781977, 0.00043054417561379444, 2.259288483193767e-06, 2.752376830199498e-05]
('elementary_mathematics', 175);2;[1.6918979226151304e-10, 1.4166087866431961e-09, 1.0, 2.172439935079017e-10]
('elementary_mathematics', 176);2;[2.0611496911037635e-09, 8.76423150298272e-08, 0.9999988079084972, 1.0677029917933763e-06]
('elementary_mathematics', 177);2;[6.34880011604368e-09, 1.8553895931777327e-07, 0.9999994039539004, 3.059020287707785e-07]
('elementary_mathematics', 178);2;[0.9932925642566027, 0.0014933548995706193, 0.005212320756707447, 1.748538818515889e-06]
('elementary_mathematics', 179);2;[5.043385239658489e-07, 0.9999815229018083, 7.889181875412588e-06, 1.0129910044902026e-05]
('elementary_mathematics', 180);2;[0.9999977350285647, 5.492777874302323e-11, 2.2603250957489616e-06, 2.2897304783270907e-11]
('elementary_mathematics', 181);2;[3.927567630324391e-07, 7.484619074298232e-05, 0.9999247845974613, 1.3439410201965206e-08]
('elementary_mathematics', 182);2;[6.47594599989589e-07, 0.9999990463265931, 3.9278597995802437e-07, 1.9555681087850496e-08]
('elementary_mathematics', 183);2;[4.058652126475693e-10, 0.9999998807907247, 1.1253517471925912e-07, 2.4616969518153846e-10]
('elementary_mathematics', 184);2;[9.736200313009565e-10, 1.6918979226151304e-10, 1.026187963170189e-10, 1.0]
('elementary_mathematics', 185);2;[0.002463741987346526, 0.003163507331913707, 0.00042813416078564244, 0.9939445814741202]
('elementary_mathematics', 186);2;[1.942393742596908e-08, 4.509403430621826e-05, 0.9932623378651319, 0.006692548088065818]
('elementary_mathematics', 187);2;[3.398267819495071e-09, 1.0, 4.139937718785167e-08, 9.736200313009565e-10]
('elementary_mathematics', 188);2;[2.172439935079017e-10, 1.0, 1.186112015134383e-08, 1.8189616875530459e-09]
('elementary_mathematics', 189);2;[1.6918979226151304e-10, 0.9999997615814777, 1.4449802461092448e-07, 1.4449802461092448e-07]
('elementary_mathematics', 190);2;[2.061153622438558e-09, 8.592166619174109e-10, 2.382369667501818e-07, 0.9999997615814777]
('elementary_mathematics', 191);2;[1.5199943809644e-08, 0.9980280024638208, 4.531039390194375e-05, 0.0019266469745596948]
('elementary_mathematics', 192);2;[2.129785170955785e-12, 3.775134544279098e-11, 6.224144622907783e-11, 1.0]
('elementary_mathematics', 193);2;[1.4166087866431961e-09, 1.9555681087850496e-08, 5.602796437537268e-09, 1.0]
('elementary_mathematics', 194);2;[1.103256032343554e-09, 3.2241867372567335e-08, 1.0, 2.510999155743982e-08]
('elementary_mathematics', 195);2;[1.493094676197164e-10, 1.0, 9.237449661970594e-09, 6.224144622907783e-11]
('elementary_mathematics', 196);2;[0.00012339426962008568, 0.999874369188163, 2.260044883300592e-06, 2.335299041152176e-09]
('elementary_mathematics', 197);2;[8.878265478459658e-13, 1.0, 3.775134544279098e-11, 5.789356328730652e-12]
('elementary_mathematics', 198);2;[3.2241682883650204e-08, 6.144177195963701e-06, 6.825564320030807e-08, 0.9999938011552557]
('elementary_mathematics', 199);2;[4.8473687062702556e-11, 7.433680672352188e-12, 8.878265478459658e-13, 1.0]
('elementary_mathematics', 200);2;[0.9999997615814777, 2.215948977336598e-08, 1.1253517471925912e-07, 1.4449802461092448e-07]
('elementary_mathematics', 201);2;[1.1015906897533855e-09, 7.877416051487935e-06, 0.9984909452671169, 0.0015011704978418743]
('elementary_mathematics', 202);2;[1.0, 1.493094676197164e-10, 1.57371021068629e-11, 2.289734845645553e-11]
('elementary_mathematics', 203);2;[2.289734845645553e-11, 1.0, 1.2501528663867426e-09, 1.0815941557285693e-11]
('elementary_mathematics', 204);2;[6.224144622907783e-11, 1.026187963170189e-10, 1.0, 4.363462252943702e-09]
('elementary_mathematics', 205);2;[3.581747930283181e-10, 2.7894680928689246e-10, 1.6918979226151304e-10, 1.0]
('elementary_mathematics', 206);2;[0.0019188712397709131, 1.881196066311351e-05, 0.004062250446472606, 0.9940000541145733]
('elementary_mathematics', 207);2;[1.6918979226151304e-10, 1.0, 2.510999155743982e-08, 6.224144622907783e-11]
('elementary_mathematics', 208);2;[6.34665711838862e-09, 1.3704976347518605e-06, 0.00033534971441097653, 0.9996632279915229]
('elementary_mathematics', 209);2;[3.97896253583724e-12, 7.991959892953932e-11, 1.0, 1.026187963170189e-10]
('elementary_mathematics', 210);2;[1.444801111942496e-07, 5.042851386001529e-07, 0.9998760377062386, 0.0001233945049762016]
('elementary_mathematics', 211);2;[2.413362771833214e-12, 1.026187963170189e-10, 1.0, 1.026187963170189e-10]
('elementary_mathematics', 212);2;[6.224144622907783e-11, 7.991959892953932e-11, 1.0, 1.2501528663867426e-09]
('elementary_mathematics', 213);2;[1.0811280233691525e-11, 0.0004305571096741222, 1.9547253217084738e-08, 0.9995694822610254]
('elementary_mathematics', 214);2;[0.5620403077043999, 0.43771743175788, 0.00024209474219637921, 1.719294855813081e-07]
('elementary_mathematics', 215);2;[1.0, 1.2501528663867426e-09, 4.363462252943702e-09, 2.020683909022217e-11]
('elementary_mathematics', 216);2;[1.2917800047859961e-12, 1.0, 4.5990553786523166e-10, 4.277787868968998e-11]
('elementary_mathematics', 217);2;[0.9999549409187368, 1.6700952191817936e-05, 8.314914485824668e-07, 2.753521511959616e-05]
('elementary_mathematics', 218);2;[1.6918979226151304e-10, 1.0, 1.3887943864964021e-11, 5.109089028063325e-12]
('elementary_mathematics', 219);2;[0.003115794108325836, 4.93733098623394e-07, 0.9789535577314926, 0.017930157113654744]
('elementary_mathematics', 220);2;[8.288834971447674e-07, 0.0031726558766367228, 0.9968186820447219, 7.864227660026591e-06]
('elementary_mathematics', 221);2;[2.382369667501818e-07, 1.1253517471925912e-07, 0.9999996423722521, 1.522997974471263e-08]
('elementary_mathematics', 222);2;[0.03728043527265163, 0.00011865545347131725, 0.0011257715980791884, 0.9614751265967909]
('elementary_mathematics', 223);2;[1.0, 1.5428112031918877e-13, 6.560200168153779e-12, 2.2447770550209742e-13]
('elementary_mathematics', 224);2;[3.0988191387218256e-12, 6.224144622907783e-11, 1.0, 2.7894680928689246e-10]
('elementary_mathematics', 225);2;[5.905303998944039e-10, 1.026187963170189e-10, 2.7894680928689246e-10, 1.0]
('elementary_mathematics', 226);2;[1.370956471489639e-06, 0.9999984502816872, 1.275188159256623e-07, 1.18610975280741e-08]
('elementary_mathematics', 227);2;[2.289734845645553e-11, 1.026187963170189e-10, 2.129785170955785e-12, 1.0]
('elementary_mathematics', 228);2;[1.0, 4.363462252943702e-09, 1.103256032343554e-09, 2.5946094982764667e-11]
('elementary_mathematics', 229);2;[0.9999995231630692, 2.9989608248573072e-09, 5.04347662567888e-07, 1.6052280551856116e-09]
('elementary_mathematics', 230);2;[0.00015283846206789903, 0.017665724286353816, 0.017665724286353816, 0.9645156853754427]
('elementary_mathematics', 231);2;[4.508755242294825e-12, 4.8473687062702556e-11, 1.0, 1.026187963170189e-10]
('elementary_mathematics', 232);2;[2.172439935079017e-10, 3.581747930283181e-10, 1.186112015134383e-08, 1.0]
('elementary_mathematics', 233);2;[1.927954415596657e-08, 5.747151113825223e-05, 0.014062821816237994, 0.9858797183511491]
('elementary_mathematics', 234);2;[1.3887943864964021e-11, 1.2256067444099483e-11, 1.026187963170189e-10, 1.0]
('elementary_mathematics', 235);2;[9.237449661970594e-09, 2.510999155743982e-08, 2.061153622438558e-09, 1.0]
('elementary_mathematics', 236);2;[2.8453239549131867e-08, 0.9999954700677164, 3.7266354020539563e-06, 8.315247540751075e-07]
('elementary_mathematics', 237);2;[0.9999997615814777, 1.8553913626159784e-07, 1.9555681087850496e-08, 7.05287985111216e-11]
('elementary_mathematics', 238);2;[2.1392511318465775e-08, 0.14804708490698937, 7.084226808424349e-07, 0.8519521509806085]
('elementary_mathematics', 239);2;[3.97896253583724e-12, 7.582560427911907e-10, 1.8553913626159784e-07, 0.9999997615814777]
('elementary_mathematics', 240);2;[3.0988191387218256e-12, 1.0815941557285693e-11, 1.6918979226151304e-10, 1.0]
('elementary_mathematics', 241);2;[2.172439935079017e-10, 1.0, 8.592166619174109e-10, 5.789356328730652e-12]
('elementary_mathematics', 242);2;[0.11284384737946099, 0.05330365918466917, 0.8338095808296582, 4.289521410633531e-05]
('elementary_mathematics', 243);2;[5.8290049601229414e-05, 0.9999208513000997, 1.3006268102582238e-05, 7.888700372658586e-06]
('elementary_mathematics', 244);2;[0.014058966581084043, 0.9856098237401147, 0.0003306352030520598, 6.382760953143373e-07]
('elementary_mathematics', 245);2;[0.0004297489648813898, 0.0007085362594613098, 0.9976935065401606, 0.0011681788020361664]
('elementary_mathematics', 246);2;[6.472364943226876e-07, 0.9994462220492041, 0.0005527779994029991, 3.057328716313873e-07]
('elementary_mathematics', 247);2;[1.0, 2.7894680928689246e-10, 4.363462252943702e-09, 1.783247290814639e-11]
('elementary_mathematics', 248);2;[7.445714823813017e-08, 0.03732687913383872, 0.9626729618756957, 1.3910439885804765e-07]
('elementary_mathematics', 249);2;[2.061153622438558e-09, 1.6052280551856116e-09, 1.2501528663867426e-09, 1.0]
('elementary_mathematics', 250);2;[6.224144622907783e-11, 9.736200313009565e-10, 2.9400777392844726e-11, 1.0]
('elementary_mathematics', 251);2;[1.0, 3.1608814543136926e-10, 5.4927883509546835e-11, 2.413362771833214e-12]
('elementary_mathematics', 252);2;[0.9999998807907247, 4.058652126475693e-10, 1.4449802461092448e-07, 7.582560427911907e-10]
('elementary_mathematics', 253);2;[0.11920262828359111, 0.8807948287782343, 2.2559706440181946e-06, 3.053124260816859e-07]
('elementary_mathematics', 254);2;[2.7509623882451587e-05, 3.532305626858794e-05, 0.0009109940624767365, 0.999026174914944]
('elementary_mathematics', 255);2;[7.465556675249537e-05, 0.9973784448895493, 0.0024722540131035045, 7.465556675249537e-05]
('elementary_mathematics', 256);2;[1.3887943864964021e-11, 1.0, 3.581747930283181e-10, 4.8473687062702556e-11]
('elementary_mathematics', 257);2;[7.433680672352188e-12, 7.582560427911907e-10, 1.2501528663867426e-09, 1.0]
('elementary_mathematics', 258);2;[0.43500149740555, 0.5585529789659528, 0.006204961630379386, 0.00024059247184419095]
('elementary_mathematics', 259);2;[1.2225577951829418e-05, 0.9399013189600496, 6.086756853243812e-07, 0.06008587524670862]
('elementary_mathematics', 260);2;[8.592166619174109e-10, 2.646573638909117e-09, 0.9999998807907247, 8.764248219443636e-08]
('elementary_mathematics', 261);2;[2.1723612080990828e-10, 1.8188957702597922e-09, 0.9999645960934689, 3.535625324942473e-05]
('elementary_mathematics', 262);2;[9.931118543445705e-08, 6.144165476886902e-06, 0.9999923706636761, 1.3709486268362283e-06]
('elementary_mathematics', 263);2;[3.1608814543136926e-10, 6.82560337633487e-08, 0.9999998807907247, 7.991959892953932e-11]
('elementary_mathematics', 264);2;[2.020683909022217e-11, 1.3176514270095466e-10, 7.582560427911907e-10, 1.0]
('elementary_mathematics', 265);2;[3.059023205018258e-07, 8.764248219443636e-08, 1.522997974471263e-08, 0.9999996423722521]
('elementary_mathematics', 266);2;[3.775134544279098e-11, 2.9400777392844726e-11, 3.97896253583724e-12, 1.0]
('elementary_mathematics', 267);2;[2.172439935079017e-10, 1.8189616875530459e-09, 1.0, 7.582560427911907e-10]
('elementary_mathematics', 268);2;[1.0, 1.2501528663867426e-09, 1.186112015134383e-08, 6.34880011604368e-09]
('elementary_mathematics', 269);2;[7.991959892953932e-11, 1.0, 1.522997974471263e-08, 1.3176514270095466e-10]
('elementary_mathematics', 270);2;[7.05287985111216e-11, 1.0, 1.9555681087850496e-08, 5.602796437537268e-09]
('elementary_mathematics', 271);2;[1.6052249934589952e-09, 1.2501504819116561e-09, 0.9999985694905718, 1.3709577789362383e-06]
('elementary_mathematics', 272);2;[9.736200313009565e-10, 1.186112015134383e-08, 1.0, 9.237449661970594e-09]
('elementary_mathematics', 273);2;[1.4802551259685742e-10, 0.008577300879589708, 0.9914013866243325, 2.1261013363244032e-05]
('elementary_mathematics', 274);2;[3.775134544279098e-11, 1.0, 9.237449661970594e-09, 7.433680672352188e-12]
('elementary_mathematics', 275);2;[0.999998927117538, 2.2159447507533765e-08, 2.3823673954981372e-07, 8.315279260963632e-07]
('elementary_mathematics', 276);2;[1.1859242566789641e-08, 3.535190384973683e-05, 0.9998412384322287, 0.0001233902686347971]
('elementary_mathematics', 277);2;[0.01798620273753547, 1.1051104904943109e-07, 0.9820134120527937, 2.651022252750664e-07]
('elementary_mathematics', 278);2;[1.0, 3.775134544279098e-11, 1.6918979226151304e-10, 3.5114221133765118e-12]
('elementary_mathematics', 279);2;[1.026187963170189e-10, 3.581747930283181e-10, 1.0, 2.061153622438558e-09]
('elementary_mathematics', 280);2;[5.789356328730652e-12, 2.7894680928689246e-10, 1.0, 4.363462252943702e-09]
('elementary_mathematics', 281);2;[2.061153622438558e-09, 2.061153622438558e-09, 2.382369667501818e-07, 0.9999997615814777]
('elementary_mathematics', 282);2;[4.553653692107212e-08, 0.029312225847906822, 0.9706875453951163, 2.620446772220354e-07]
('elementary_mathematics', 283);2;[4.422105511751585e-06, 0.9241376329756612, 0.07585782785332686, 1.1784512021430207e-07]
('elementary_mathematics', 284);2;[4.775871672324866e-06, 0.9980676630256002, 8.29922053913164e-07, 0.0019267241466421519]
('elementary_mathematics', 285);2;[4.508755242294825e-12, 4.8473687062702556e-11, 1.2256067444099483e-11, 1.0]
('elementary_mathematics', 286);2;[0.0024550672717397687, 0.006673564752414738, 0.9904448126226978, 0.00042662672124634514]
('elementary_mathematics', 287);2;[1.0, 4.8473687062702556e-11, 9.736200313009565e-10, 6.224144622907783e-11]
('elementary_mathematics', 288);2;[2.1400665318869782e-05, 0.0001395498675990716, 0.8806552962591753, 0.11918373040110652]
('elementary_mathematics', 289);2;[0.00857701458606342, 1.0042646797342007e-05, 4.500802038891324e-05, 0.9913678773377975]
('elementary_mathematics', 290);2;[0.9999995231630692, 4.5990553786523166e-10, 5.04347662567888e-07, 3.581747930283181e-10]
('elementary_mathematics', 291);2;[0.9999947548186582, 3.7266354020539563e-06, 1.3709525491573226e-06, 9.931137485569145e-08]
('elementary_mathematics', 292);2;[1.0, 7.287724095819692e-14, 1.8795288165390832e-12, 4.1937956583795446e-13]
('elementary_mathematics', 293);2;[3.329702270813156e-11, 1.4158254329304147e-09, 0.0005527785265734312, 0.9994471746722718]
('elementary_mathematics', 294);2;[2.334809127310312e-09, 1.854768624586865e-07, 0.0003353500342255387, 0.9996644193054423]
('elementary_mathematics', 295);2;[1.5383869655833272e-06, 0.0011594887364991826, 0.9902714186199748, 0.008567527320070678]
('elementary_mathematics', 296);2;[1.3887943864964021e-11, 7.433680672352188e-12, 7.433680672352188e-12, 1.0]
('elementary_mathematics', 297);2;[4.508755242294825e-12, 1.6586783589142312e-12, 1.0, 2.7894680928689246e-10]
('elementary_mathematics', 298);2;[2.4616969518153846e-10, 0.9999995231630692, 1.8553913626159784e-07, 2.382369667501818e-07]
('elementary_mathematics', 299);2;[8.315279260963632e-07, 9.237449661970594e-09, 8.152020714470167e-09, 0.9999991655356624]
('elementary_mathematics', 300);2;[9.056076989672867e-11, 1.0, 7.194133030325383e-09, 2.4616969518153846e-10]
('elementary_mathematics', 301);2;[1.8795288165390832e-12, 2.020683909022217e-11, 1.0, 1.2501528663867426e-09]
('elementary_mathematics', 302);2;[4.596512201495628e-10, 0.0005527785265734312, 0.9994469365018759, 1.854365371724017e-07]
('elementary_mathematics', 303);2;[8.423463754468647e-12, 7.433680672352188e-12, 1.3887943864964021e-11, 1.0]
('elementary_mathematics', 304);2;[1.0, 7.582560427911907e-10, 7.582560427911907e-10, 4.363462252943702e-09]
('elementary_mathematics', 305);2;[3.398267819495071e-09, 5.3157852544244216e-08, 1.0, 9.237449661970594e-09]
('elementary_mathematics', 306);2;[2.0471148792361597e-06, 0.6224579942229107, 0.37753985787942457, 4.814352746793078e-08]
('elementary_mathematics', 307);2;[8.423463754468647e-12, 3.331544542166412e-11, 1.0, 1.57371021068629e-11]
('elementary_mathematics', 308);2;[3.775134544279098e-11, 1.0, 4.5990553786523166e-10, 3.5114221133765118e-12]
('elementary_mathematics', 309);2;[4.0582650817024944e-10, 9.610239492660866e-05, 0.9999039265409296, 3.2238792695099094e-08]
('elementary_mathematics', 310);2;[3.701011678592672e-13, 1.026187963170189e-10, 4.139937718785167e-08, 1.0]
('elementary_mathematics', 311);2;[1.49305480680023e-10, 2.7535687796947383e-05, 3.224100643331903e-08, 0.9999724634116024]
('elementary_mathematics', 312);2;[4.1937956583795446e-13, 9.545034922840628e-12, 1.6918979226151304e-10, 1.0]
('elementary_mathematics', 313);2;[7.835041785064389e-13, 6.560200168153779e-12, 1.0, 4.363462252943702e-09]
('elementary_mathematics', 314);2;[1.162823303022097e-10, 3.581747930283181e-10, 1.0, 1.186112015134383e-08]
('elementary_mathematics', 315);2;[2.172439935079017e-10, 9.237449661970594e-09, 1.0, 2.4616969518153846e-10]
('elementary_mathematics', 316);2;[1.1399918530443554e-12, 1.8795288165390832e-12, 6.560200168153779e-12, 1.0]
('elementary_mathematics', 317);2;[7.835041785064389e-13, 7.835041785064389e-13, 2.289734845645553e-11, 1.0]
('elementary_mathematics', 318);2;[2.45303653329965e-09, 2.2081531170301146e-07, 0.43782339603956794, 0.5621763685353482]
('elementary_mathematics', 319);2;[1.0, 1.4166087866431961e-09, 2.510999155743982e-08, 3.398267819495071e-09]
('elementary_mathematics', 320);2;[0.9999864103261001, 5.04340928845068e-07, 1.3007123989067183e-05, 1.444960953670358e-07]
('elementary_mathematics', 321);2;[3.850741922767617e-09, 0.9999994039539004, 6.47594599989589e-07, 2.646573638909117e-09]
('elementary_mathematics', 322);2;[1.783247290814639e-11, 2.7894680928689246e-10, 2.7894680928689246e-10, 1.0]
('elementary_mathematics', 323);2;[0.8351824871396627, 0.1451329629416083, 0.019641610646671373, 4.2965838592544614e-05]
('elementary_mathematics', 324);2;[5.211412487888539e-10, 0.9999998807907247, 8.764248219443636e-08, 4.363462252943702e-09]
('elementary_mathematics', 325);2;[3.775134544279098e-11, 0.9999998807907247, 5.602796437537268e-09, 8.764248219443636e-08]
('elementary_mathematics', 326);2;[0.9814466439218669, 0.004010947507607527, 0.01399958238592706, 0.0005428227169892505]
('elementary_mathematics', 327);2;[0.0714720059969782, 0.002158267054481972, 0.8707072684429998, 0.055662454238130765]
('elementary_mathematics', 328);2;[4.139937718785167e-08, 4.363462252943702e-09, 1.0, 7.194133030325383e-09]
('elementary_mathematics', 329);2;[0.9999996423722521, 1.9555681087850496e-08, 8.764248219443636e-08, 1.8553913626159784e-07]
