id;attn_entropy;internal_confidence;internal_confidence_examples;max_prob;mink_entropy;pd_entropy;ppl
('anatomy', 87);-1.773293277404281;0.8581995909954322;0.51973981500776;-9.642517210505726;-5614.724865388488;-177.71642951016366;-7.71153747331607
('anatomy', 88);-1.0756732719815951;0.8514189614208322;0.37561330685566524;-10.022148115059128;-4926.323730408434;-156.64056978098424;-4.04943156076743
('anatomy', 89);-1.870966771254419;0.906478002014243;0.7537877094400203;-9.642517210505726;-5662.802786939026;-166.63907489747132;-8.24292600389309
('anatomy', 90);-2.693496763209931;0.8807935451099089;0.5808344144184778;-12.524658469265376;-24108.269687247768;-250.47448249179516;-12.882400354538575
('anatomy', 91);-0.8591864579615466;0.8926624089464554;0.672248597294852;-12.050564854768115;-7320.023465493754;-190.40651445521087;-3.5288438441894794
('anatomy', 92);-1.6623431679694463;0.883435885697676;0.5935354950280924;-9.641599358215498;-4102.0395233783265;-250.97671440313064;-7.329290269293616
('anatomy', 93);-1.155217004594224;0.8682069095357788;0.4805367146375533;-12.946652879324752;-15542.485156686556;-155.07235342610596;-4.260022027681238
('anatomy', 94);-1.1842384785828364;0.8599862562886907;0.6194216601749388;-9.63885084526215;-2681.924758584131;-147.45489657069447;-4.64591577620084
('anatomy', 95);-1.2253743640478738;0.9142044913017542;0.744428062364866;-9.6434359060228;-3926.3732388536346;-160.28081404518042;-4.41091262074919
('anatomy', 96);-1.6819660496246203;0.8880569118496929;0.6171333482598845;-10.05767097571764;-7212.896387366669;-161.6071690356001;-6.547957233920913
('anatomy', 97);-1.4987393870208303;0.8496287036473036;0.47796997844074823;-18.420680743952367;-76586.82392063677;-257.09351777216585;-6.715353204635692
('anatomy', 98);-1.5302270672352878;0.8839712229417052;0.22237135338147998;-9.642517210505726;-3956.5373261713958;-168.57373476232115;-6.126482720161046
('anatomy', 99);-2.0685062798528615;0.8595770917505151;0.6876371656736588;-12.828869843668368;-13603.470362594733;-218.24666449716915;-7.2722125597594145
('anatomy', 100);-1.2420744767858294;0.8762629275696057;0.7040252718608174;-10.644067786330705;-8325.388935274217;-172.48755711363916;-5.5167978657566215
('anatomy', 101);-1.0468986295337253;0.8755996190003794;0.5441009584490553;-10.250337934440962;-6995.413430946362;-161.86303112830745;-4.085747174770187
('anatomy', 102);-1.324272928028084;0.9101930807396558;0.59403775620534;-12.874332217745126;-14623.960717864567;-159.11797112714942;-5.746259568244435
('anatomy', 103);-1.5388129069719947;0.8730763254105015;0.6616863855902531;-9.642517210505726;-5904.607756189667;-161.66065641893064;-5.583379382733227
('anatomy', 104);-1.1252220931247003;0.8540032980919359;0.5640664758107872;-16.635532333438686;-131824.67734146456;-194.06530540861263;-4.3022478187096365
('anatomy', 105);-1.2330779641532488;0.8776109004452185;0.4423885723987885;-12.592481065604137;-23904.032335236967;-192.8884193287194;-4.4604919585822325
('anatomy', 106);-1.3318826802388608;0.8478269147973316;0.7304732141388663;-10.387489458930258;-5248.794622190004;-141.95526903893216;-5.530645005483265
('anatomy', 107);-1.7941808279014295;0.9118977195576355;0.6403502695335357;-12.291726911585004;-12306.877292964073;-185.23296151168105;-7.488748960155329
('anatomy', 108);-1.8231047344974485;0.9020289404571936;0.7791425254853261;-14.438307756102468;-74109.45345928408;-172.7454069678764;-9.158521017849552
('anatomy', 109);-1.590078210779472;0.9126559446818046;0.6170725521629213;-14.237637060640317;-17299.607500570983;-227.9446985305135;-6.901472076780321
('anatomy', 110);-1.357025611210141;0.883593531985233;0.4122983809297969;-13.544489880080372;-13714.817492207469;-197.31507901007222;-5.479380572915939
('anatomy', 111);-1.239861939701882;0.8759254742068057;0.5214548700585752;-10.068859903635447;-6495.102091416559;-172.8589935318929;-4.6804013781805205
('anatomy', 112);-1.492683420170014;0.9030598120101629;0.7112947697154076;-9.642517210505726;-5650.22230430783;-151.42751989992195;-6.199247728654396
('anatomy', 113);-1.5180051480171195;0.9156878876375519;0.7581431490086196;-9.642517210505726;-3625.520354423583;-133.71510500215064;-6.091905229774765
('anatomy', 114);-1.8549260830812335;0.8647023623126907;0.4148754836346628;-9.6434359060228;-2814.000586167967;-199.87324318721767;-7.235091463785477
('anatomy', 115);-1.1288133194009347;0.8950116907794713;0.6880737244029865;-9.642517210505726;-3136.4568544024196;-135.8508246329576;-4.944347454411468
('anatomy', 116);-2.2430509410084785;0.9042738100389777;0.701194537991705;-10.39136543277495;-6716.35110098808;-176.52344683026885;-10.523869445947357
('anatomy', 117);-1.6128093693828658;0.8543708986277181;0.5857647583945385;-11.255634979898227;-14049.83431123035;-165.64371452033038;-6.568693391333837
('anatomy', 118);-2.5703991414581795;0.7644800001911491;0.28480223163294877;-9.99958577775204;-7324.556389147884;-246.257981255586;-10.436550408335675
('anatomy', 119);-1.5216887133284427;0.8389411901463649;0.5489235201888467;-10.741129499173837;-9172.975910162879;-153.00384733096232;-5.689828364695464
('anatomy', 120);-1.2630504617580443;0.8933351692177258;0.7591714169812666;-9.642517210505726;-2606.198708474933;-130.25428625037085;-5.678708423639144
('anatomy', 121);-1.7542547706739626;0.8669182706711059;0.5741810686497278;-10.052123111279922;-12460.792551119157;-189.11926953819216;-7.026461182606519
('anatomy', 122);-1.99946532732802;0.9006497972626053;0.6757788024588491;-11.598579731025058;-16608.61415302283;-164.40554428499792;-6.9183885494933115
('anatomy', 123);-1.3591334375101367;0.8735750399204985;0.5308547493648578;-9.642517210505726;-4843.266449366709;-146.78087139452558;-5.017724824373538
('anatomy', 124);-1.4406263862715725;0.8911285408119739;0.5640372543798933;-10.056281121428587;-6495.927796619764;-157.14341473439762;-6.493196505748373
('anatomy', 125);-1.557496013406786;0.8093830364145962;0.23418914164713156;-11.000742730269438;-9242.218664622687;-221.38154489312734;-6.0487398342090275
('anatomy', 126);-1.3114895129048374;0.899490818476191;0.7898887879535224;-10.455515679786116;-5482.600568228997;-134.18846957670848;-5.351387481970401
('anatomy', 127);-1.8919454312368031;0.8573591130627972;0.6033836674564418;-9.642517210505726;-7820.9607038201775;-154.50331640203717;-7.846316756525979
('anatomy', 128);-1.5574360429020664;0.8678567058627736;0.7009214281929816;-10.338423013504752;-10027.879154013624;-155.77987679086274;-8.20819848594432
('anatomy', 129);-2.74361015858441;0.8736873351364501;0.6552307742615281;-11.873358398640931;-23978.240803516703;-186.7686238793301;-10.962381377799243
('anatomy', 130);-1.844988850828329;0.8999149187596347;0.6012622648769281;-13.691093354272247;-13594.888101219329;-166.28335023027245;-7.992805926197686
('anatomy', 131);-1.238759460732285;0.9003981102693716;0.8111222964906825;-9.642517210505726;-4151.795716393501;-123.37361590293236;-5.069980905154955
('anatomy', 132);-1.1526783785223498;0.8643985187867083;0.41873826985534973;-11.210582315957284;-10458.758936204375;-173.61985289360385;-4.917708584199795
('anatomy', 133);-1.9124301282726075;0.9096982395687655;0.5693085330390827;-12.946652879324752;-47853.61442648269;-180.8069312535211;-8.83213488824354
('anatomy', 134);-1.1871113081555924;0.8703180713320763;0.4368564394998256;-9.6434359060228;-3330.420138207474;-166.5537531607094;-4.545442255034554
('astronomy', 0);-2.0583824338213663;0.9091387997585965;0.5845530868984248;-13.927482132336477;-11472.51707177399;-203.29259872211287;-8.4987754788928
('astronomy', 1);-1.9892367805765614;0.876825472966943;0.7312306058282725;-9.642517210505726;-4434.540315890096;-194.5105029046437;-8.47802951168737
('astronomy', 2);-1.7118476423136255;0.9060357279547134;0.43720052783385627;-9.6434359060228;-3463.4212618678794;-193.66344837326457;-6.437553277361647
('astronomy', 3);-2.428821195477264;0.8338273068064525;0.6483469416564013;-12.41602462826258;-27922.84069081135;-303.7182178981163;-10.531858327372692
('astronomy', 4);-1.6837817067667538;0.8569977907086608;0.805582138899429;-10.305811427915991;-6959.821869747093;-192.72080020593415;-6.7404503130136355
('astronomy', 5);-2.3223234438359404;0.7887224108594565;0.4657302994615596;-14.843772864210633;-34747.960879966085;-253.94107852496677;-8.9275966690739
('astronomy', 6);-2.3328695125522176;0.8782370225130955;0.7974466411909217;-13.052013394982577;-70072.69081239548;-371.3062775479006;-9.894846429635278
('astronomy', 7);-1.3784438549643765;0.87452774753998;0.7169177698341693;-12.092237551168683;-8937.37358449327;-227.41322375038433;-5.993378671547812
('astronomy', 8);-1.717864718302656;0.8327046875221527;0.5666992395874662;-14.332947240444641;-17615.797439948357;-142.75226775614715;-7.467761735988687
('astronomy', 9);-1.0969618626673443;0.9194932196849579;0.8482109034894507;-11.560358518204861;-17238.68714435798;-312.6690784245702;-4.40105362980022
('astronomy', 10);-1.9075510670534186;0.8908856148902283;0.7414280045769811;-9.940970274917593;-16989.302706589002;-256.7865398811863;-7.319875593551223
('astronomy', 11);-1.9303285131682402;0.9055556982105405;0.7625324220275784;-11.094268788280262;-16026.152343694894;-226.60883265455885;-6.128013658090472
('astronomy', 12);-1.974234799025928;0.8993580800753309;0.7426007789353953;-13.377435795417206;-26514.790310223336;-189.5301843083259;-7.201380568107965
('astronomy', 13);-2.237592429460678;0.897088345020791;0.7948499378103969;-14.438307756102468;-36932.945907669346;-284.8388742787551;-11.410343778287755
('astronomy', 14);-1.890933656032618;0.8078334106978241;0.5258014168764308;-11.547935998206304;-9141.51718581273;-181.04070326619822;-7.474994396350967
('astronomy', 15);-1.2325344188422027;0.9014362855333131;0.7815917265909856;-9.6434359060228;-2491.412666180117;-118.2650875678957;-5.2894033895298165
('astronomy', 16);-1.8489480427662202;0.9016542763304283;0.8216031790604263;-10.64908032815425;-8368.949316666003;-220.2483019667046;-7.543050105873408
('astronomy', 17);-1.3993294152075944;0.7877313232793494;0.7272951104477583;-13.109171808822525;-16879.950340049487;-217.27517791843582;-4.7207399508590875
('astronomy', 18);-1.9732925962461423;0.8593806931346133;0.6834369153132722;-10.351398172367885;-9691.247940805408;-203.64783345459838;-9.148257345592949
('astronomy', 19);-1.2052796910403925;0.8485194488642757;0.5965788897721325;-12.74371203532806;-17742.739062239692;-222.3409140772202;-5.530701846529922
('astronomy', 20);-1.9829725334307635;0.9093004079529612;0.7103012174650739;-14.843772864210633;-165425.2852852261;-218.68623127135987;-8.533355491917655
('astronomy', 21);-1.8689617368473561;0.8698938100521648;0.5964789034792991;-15.536920044770577;-29459.96518500275;-243.98914999319982;-8.664169018442896
('astronomy', 22);-1.6310518361392643;0.840079262797057;0.6659024883050683;-13.024614420794464;-13209.974374702053;-226.47110354310013;-5.633816224695744
('astronomy', 23);-2.243898213805948;0.8775054281800169;0.602345284546559;-11.459382600864858;-14456.83100799802;-249.1197666160663;-10.972392785242649
('astronomy', 24);-1.5731204115326458;0.879862527414343;0.5115295200309493;-10.692732958311986;-15134.446934570213;-200.3224516093981;-6.9927798795118665
('astronomy', 25);-1.9542076898440535;0.8754939719075076;0.624722458189491;-10.267345147088195;-13783.986726122599;-189.10886516421147;-9.015454691572046
('astronomy', 26);-1.33779657989707;0.8860846222764036;0.630446411642113;-10.889329142898534;-6373.486754754665;-187.53202927122135;-5.676913450529318
('astronomy', 27);-1.8949718645028584;0.8827798488160543;0.48081610972613736;-13.377435795417206;-29926.095102921554;-201.99602105765604;-8.775820124151162
('astronomy', 28);-3.0915445362916696;0.8295696802563904;0.47475296970835057;-11.246460603622186;-21725.02965588901;-286.8782720601442;-12.384876246746899
('astronomy', 29);-2.588911670646447;0.8906349250944543;0.7455346798071072;-14.332947240444641;-17293.696113790396;-274.4630109989327;-11.106941485540105
('astronomy', 30);-2.2088504514373635;0.9017187576169886;0.8276717026741852;-12.557994889532967;-18819.530674494952;-393.62359315047394;-8.300003007509972
('astronomy', 31);-1.7757497636401598;0.8704322233722208;0.6576351812048858;-9.838708615163831;-7530.630140331792;-214.47928687059894;-6.063862349686223
('astronomy', 32);-2.352425959742314;0.8890778455830443;0.7436054916483947;-10.217167397502475;-7263.574255279842;-164.57437137716872;-8.71854403016946
('astronomy', 33);-2.04949131773625;0.8291130526112698;0.6741618172256711;-14.843772864210633;-32450.073687399537;-213.54940216827367;-8.11424849587282
('astronomy', 34);-1.8872730931920056;0.8277223367410983;0.24183103586643823;-14.332947240444641;-17850.977853049764;-223.08427894541308;-6.04400435940775
('astronomy', 35);-1.9693967755588004;0.8384824277394185;0.660582512746852;-11.327264636037482;-11557.741344797414;-213.8631696492956;-6.421679809717899
('astronomy', 36);-2.2584386056975303;0.9119488364395922;0.7461309295985505;-10.455515679786116;-14612.326788420372;-207.16119927666696;-7.776458142594521
('astronomy', 37);-2.192455065712275;0.9060121632200066;0.6755023678558778;-11.241904787086327;-10160.285026860902;-185.56787587543107;-8.874229200016957
('astronomy', 38);-1.8332263071016923;0.874053897695248;0.8347484671901296;-9.642517210505726;-4874.996838252761;-277.4897010038317;-6.604062835935846
('astronomy', 39);-2.289442921458327;0.8589069845581729;0.6725882514123671;-10.114911205879991;-8437.238057555422;-288.91885553073206;-8.239146477253941
('astronomy', 40);-1.310693877866294;0.8687700990184555;0.6753961980588621;-14.556090791758852;-49350.202076772046;-217.91673472916145;-4.795827614956089
('astronomy', 41);-1.8577905072042307;0.9004833894425133;0.7365936084841468;-10.368331784897325;-11172.456178624743;-184.778644947509;-8.792212716624292
('astronomy', 42);-2.189475175187468;0.8212283243043412;0.3845545227213499;-10.177194050093897;-6614.168228351414;-234.05084197200307;-7.653971877698197
('astronomy', 43);-2.3430179597474914;0.8788670058854372;0.7478456861853527;-10.993625262500574;-9088.923411066478;-239.61034523142584;-8.33485011153169
('astronomy', 44);-1.8097392419448106;0.8953978878776512;0.7775128463709022;-11.393785318379045;-6870.546951429795;-216.24387604464866;-7.405760264499421
('astronomy', 45);-1.9310894450936813;0.8959950800979081;0.7796531012200276;-9.641599358215498;-6680.682744362433;-253.37361398991294;-8.117293695053263
('astronomy', 46);-1.8522537636510197;0.9084041334294125;0.7089127191141125;-9.642517210505726;-3575.9103296865655;-192.26880715821213;-7.732350118782838
('astronomy', 47);-2.2144312482094666;0.8525006845822178;0.5877387024090012;-11.106103245927264;-21837.500778236885;-171.26988860501612;-9.246862156017938
('astronomy', 48);-1.325170785372008;0.8805666215559053;0.7283186368751997;-10.209043875980997;-9549.131353725632;-200.17362603086397;-4.959917007544313
('astronomy', 49);-1.3950619555525439;0.9017613839907757;0.7947241972582124;-12.89786271515532;-16752.089457121787;-256.82264549416664;-5.604903928568088
('astronomy', 50);-2.1030067634478526;0.8410781479816609;0.49723864515383;-10.177194050093897;-6598.540107547288;-238.21488445194692;-8.08171618876056
('astronomy', 51);-1.7319666837422365;0.8347269976576963;0.18760089809526506;-11.775719929077015;-15834.142733348448;-195.52542558991854;-6.930245947768151
('astronomy', 52);-2.892604028230975;0.8961016706905524;0.7478564540629936;-14.332947240444641;-35515.6978703076;-285.28655253384386;-12.213154624019204
('astronomy', 53);-1.8296220295202632;0.8280450169923135;0.6738661280722921;-9.977521287567939;-6113.513963730559;-156.40247478466856;-7.829724308952823
('astronomy', 54);-2.7938580577500267;0.8674444508615752;0.7378956222909875;-9.641599358215498;-9046.343899565345;-247.06736440441088;-12.442220338003612
